filename,sentence,sentence_order,argument_type,rationale
DJ_3198_self-defense_con_opening_WS.trs.txt,"And these things obviously can sound somewhat reasonable on its face, obviously you don't wanna like give someone like a roadside execution, if they're like doing petty robbery, but you think your life is in danger.",6,W/Q,"Acknowledges merit in opposing arguments, setting up for rebuttal."
DJ_3198_self-defense_con_opening_WS.trs.txt,"Because obviously there's still things like rights to trial, proportionate punishment, things like this, and these are important things.",7,G,Provides justification for not limiting self-defense  safety concerns.
DJ_3198_self-defense_con_opening_WS.trs.txt,But the thing to keep in mind is that nothing is more important than your own safety and your life.,8,W/Q,Emphasizes unpredictability to support the need for full defensive rights.
DJ_3198_self-defense_con_opening_WS.trs.txt,"Because at the worst case scenario is the like the harm is that the person who is initiating the attack in the first place is going to die, but that's no greater of a consequence than the extreme on the other end, which is that you would die.",9,G,Supports the previous warrant with the high stakes involved.
DJ_3198_self-defense_con_opening_WS.trs.txt,So you're making a choice between the two.,10,W/Q,Frames the situation as a forced decision between life or harm.
DJ_3198_self-defense_con_opening_WS.trs.txt,"You want to pick between the you want to pick a person who isn't doing anything wrong and who should have this right to self defense in the first place, so that they can like just live their life really.",11,W/Q,Explains logical behavior when life is threatened.
DJ_3198_self-defense_con_opening_WS.trs.txt,"And the problem is that I don't really think that a lot of the standards that would be put on, or the limits on a right to self defense would be all that fairly applied.",12,C,New sub-claim  critics of self-defense laws misunderstand urgency.
DJ_3198_self-defense_con_opening_WS.trs.txt,"Because it's very easy to say , especially after the fact, when you're maybe putting somebody on trial for like wrong- using wrongful self defense or you're investigating something after the fact.",13,G,"Argues that hindsight judgments are flawed, supporting the claim."
DJ_3198_self-defense_con_opening_WS.trs.txt,"It's very easy to, after the fact say: "" well, in my situation, from where I am, you could have ran.",14,OTH,Provides example of flawed hindsight reasoning.
DJ_3198_self-defense_con_opening_WS.trs.txt,"You could have done this this or that "".",15,G,Reiterates real-time danger to justify immediate reaction.
DJ_3198_self-defense_con_opening_WS.trs.txt,"But the problem is that when your life is in danger, when somebody is maybe attacking you and you don't know if they have a knife on them or a gun on them, when somebody pulls out a gun and you don't know whether or not they're actually willing to shoot, you are not.",16,W/Q,Illustrates a scenario of justified defensive action.
DJ_3198_self-defense_con_opening_WS.trs.txt,"when somebody is attacking maybe somebody else, there is an incredibly high degree of risk, fear and uncertainty in these situations.",17,W/Q,Counters the argument that police protection is enough.
DJ_3198_self-defense_con_opening_WS.trs.txt,"And it's not really sufficient to say: "" oh well this person could have fled. """,18,W/Q,Justifies self-defense based on unknown threat level.
DJ_3198_self-defense_con_opening_WS.trs.txt,"But they don't know that, for example, the person attacking you could be like: "" well, this person's gonna flee and get help and then I'm gonna be in trouble. """,19,G,Explains potential for unexpected aggression.
DJ_3198_self-defense_con_opening_WS.trs.txt,"So they may be able do it like, they could attack you or things like that.",20,W/Q,Adds consequence of lack of defense  criminal escape.
DJ_3198_self-defense_con_opening_WS.trs.txt,Maybe then they could get away.,21,OTH,Reinforces the cost of inaction or passive response.
DJ_3198_self-defense_con_opening_WS.trs.txt,"And maybe if they stole something like significant from you, that's like really really bad for you and the police isn't going to be able to really do all that much.",22,W/Q,Explains why passive responses may be unfeasible.
DJ_3198_self-defense_con_opening_WS.trs.txt,And that's besides the point that it's not like the police is necessarily going to be any more careful with another person's life anyway.,23,W/Q,Disputes assumptions behind limiting self-defense.
DJ_3198_self-defense_con_opening_WS.trs.txt,So I don't even think it necessarily the assumption that creating limits on self defense is necessarily even going to decrease casualties given how careless police can often be with the lives of others.,24,W/Q,Concludes that opponents lack realistic solutions  reaffirms main claim.
DJ_3198_self-defense_con_opening_WS.trs.txt,"So I'm not necessarily sure what exactly you can do to make the situation a whole lot better, but certainly you can't just limit people's rights to self defense when ultimately innocent people are gonna be put in danger the most as a result of that.",25,W/Q,Summarizes reasoning to support the final conclusion.
DJ_3198_self-defense_con_opening_WS.trs.txt,So for those reasons don't limit self-defense rights.,26,W/Q,Rephrases and reinforces final stance based on accumulated justification.
DJ_3199_urbanization_con_opening_TL.trs.txt,We should not fight it.,1,C,Central assertion  urbanization should not be resisted.
DJ_3199_urbanization_con_opening_TL.trs.txt,In fact we should incentivize it.,2,C,Strengthens the main claim by recommending active promotion.
DJ_3199_urbanization_con_opening_TL.trs.txt,The first big reason why urbanization is great is that it's necessary and good for the future of jobs and economic organization.,3,W/Q,Introduces the economic rationale supporting urbanization.
DJ_3199_urbanization_con_opening_TL.trs.txt,So obviously a lot of a suburban and rural jobs are going away or becoming more automated.,4,W/Q,Provides factual support for the economic argument.
DJ_3199_urbanization_con_opening_TL.trs.txt,You don't need that many people to be farmers.,5,OTH,Justifies job loss in agriculture as part of economic shift.
DJ_3199_urbanization_con_opening_TL.trs.txt,A lot of factories are being shifted overseas or largely becoming automated anyway.,6,OTH,Adds another example of declining rural job sectors.
DJ_3199_urbanization_con_opening_TL.trs.txt,Suburban retail industries are getting gutted and destroyed and things like that.,7,OTH,Provides a third example supporting the economic decline claim.
DJ_3199_urbanization_con_opening_TL.trs.txt,By and large economics are centered around cities and this is going to only continue and accelerate as life goes on.,8,C,Intermediate claim  economic centralization supports urbanization.
DJ_3199_urbanization_con_opening_TL.trs.txt,So as a result you want to make sure that you're going to keep having the resources to combat this trend anyway because this is an inevitable trend that you can't really fight.,9,G,Connects urban migration with economic opportunity.
DJ_3199_urbanization_con_opening_TL.trs.txt,You can't force your way out of automate automation.,10,W/Q,Argues that resisting technological trends is futile.
DJ_3199_urbanization_con_opening_TL.trs.txt,You can't force your way back into like a more agrarian or space oriented economy.,11,W/Q,Continues the logic that old systems can't be restored.
