filename,sentence,sentence_order,argument_type,rationale
DJ_3235_online-dating_con_opening_JL.trs.txt,"Because through traditional ways in which you meet people or without the internet or without any kind of online platform to connect with people, your meeting with people in the real world and that's something that a lot of people don't always want to do.",3,,
DJ_3235_online-dating_con_opening_JL.trs.txt,A lot of people don't enjoy going to bars.,4,,
DJ_3235_online-dating_con_opening_JL.trs.txt,A lot of people don't enjoy going to clubs.,5,,
DJ_3235_online-dating_con_opening_JL.trs.txt,A lot of people don't actively want to just go out into the and meet with a bunch of strangers in a place that they don't know or a place they may not be as comfortable.,6,,
DJ_3235_online-dating_con_opening_JL.trs.txt,A lot of people just don't like that and that's for good reasons.,7,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"And especially when you're talking about having like a relationship with somebody, you're dating somebody, these are probably pretty important things.",8,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"If you're the kind of person who doesn't like going to clubs, your pr- you may, your probably going to the people that you may meet in clubs and things like that may not be the kind of people that you actually want to date.",9,,
DJ_3235_online-dating_con_opening_JL.trs.txt,And online dating can provide a pretty good solution for that.,10,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"Because there's so many people, because you get an alternative platform to meet people and because it creates, like, essentially, a profile where you can learn a couple of things about someone- their basic personality, traits and things like that- before you actually meeting with someone or before you're even talking to somebody.",11,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"it gives you more of a grounding idea of what you're actually going to know about this person, rather than just seeing somebody in the club or something like that.",12,,
DJ_3235_online-dating_con_opening_JL.trs.txt,So I think that's a lot better.,13,,
DJ_3235_online-dating_con_opening_JL.trs.txt,But it's also good in terms of access.,14,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"Because a lot of people are like awkward, or you're just not comfortable going up to somebody in a club or in a bar and talking to somebody.",15,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"And a lot of online dating gives more of a solves a lot of these problems by first just sheer level of access to a lot of people, some of whom are going to be much more similar to you, and second by like matching you with a person.",16,,
DJ_3235_online-dating_con_opening_JL.trs.txt,So you're already going to have a basis of things to discuss.,17,,
DJ_3235_online-dating_con_opening_JL.trs.txt,A basis of similarity which is also helpful.,18,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"And a lot of those things are probably going to make your dating experience enjoyable, they're probably going to make your dating experience better, which is all good things.",19,,
DJ_3235_online-dating_con_opening_JL.trs.txt,The next thing that I want to talk about though is that I think that this is also probably helpful in terms of like safety in terms of dating.,20,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"Because, like I said, when the alternative is you're meeting people in a club or at a bar or something like that and outside, the first time that you're meeting somebody, you're meeting somebody in possibly an unfamiliar space and it's somebody that you really don't know, you know almost nothing about, while when it's, when it's online dating, you don't have to meet somebody ever.",21,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"if you do meet them at, you don't have to meet them ever.",22,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"And if you do meet someone it's only going to be by choice, after sufficient discussion with somebody via like a digital connection.",23,,
DJ_3235_online-dating_con_opening_JL.trs.txt,So there's less of an ability to harm somebody.,24,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"And you're more likely to feel comfortable with that person because you've already talked to that person for a while, you probably know a little bit more about that person and you take more time to like get to know somebody.",25,,
DJ_3235_online-dating_con_opening_JL.trs.txt,So I think that it's probably good on the safety front too.,26,,
DJ_3235_online-dating_con_opening_JL.trs.txt,"So for all those reasons, we should not abandon online dating.",27,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,We should not fight for palestinian independence because palestinian independence would necessarily come at the expense of israeli security and israelis viability is a state and it would also require unseemly and unnecessary sacrifices on the part of israel.,1,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"So let's start by grounding this a little bit and talking about why in general israel is clearly in the right in the palestinian israeli conflict and therefore it shouldn't really make any concessions that are unnecessary in terms of its security or in terms of concessions like say giving up east jerusalem, the right of return or etcetera etcetera.",2,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,So the biggest reason is that palestinians have had numerous opportunities to come to the negotiating table and have peace with israelis.,3,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"And this has been the case throughout many many decades, where you start from the very first when the UN proclamation that created the separations of palestine in israel.",4,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"Palestine had way more land than israel did, to the point where israel wasn't even a continuous state.",5,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,It had to separate parts.,6,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"And then that wasn't good enough for palestine and like eight other arab countries, so they decided to invade israel.",7,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"And lo and behold, israel wins that war, and then you fast forward over the next forty years or so and though every decade or so, whether it's on a jewish holiday in yom kippur or in like the middle of june, arab countries in palestinian allies decide to invade israel every once in a while and they kept losing.",8,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,And it's pretty much their their fault that they're in the situation that they're in right now.,9,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,They kept trying to take more more land from israel.,10,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,Throughout most of the history of the conflict palestinian leaders weren't even willing to accept israel's right to exist as a state.,11,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"It wasn't until the oslo accords in like the nineties when yasser arafat gave up that concession, the concession of israel literal existence.",12,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,So realistically our sympathy should be limited.,13,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,So now let's talk about why israel's israeli sacrifices.,14,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"So fighting for a palestinian independence would be really bad for advancing israeli causes, which is bad because they're in the right.",15,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,So first it would be a security hazard for israel.,16,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,The biggest reason and the obvious reason is that this would just give hamas the ability to basically do whatever the hell it wanted in the gaza strip.,17,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,"Like if palestine is its own state, you are not gonna have a blockade on it.",18,,
DJ_3238_palestinian-independence_con_opening_JL.trs.txt,that would be like an act of war.,19,,
